"20250601","02424","0116","206730","100","1","","","","","","","","1","MXN","230.00","","","",""
"20250602","02424","231013","206730","100","1","","","","","","","","1","MXN","276.00","","","",""
"20250603","02424","0116","206862","100","1","","","","","","","","1","MXN","322.00","","","",""
