"20250615","02424","0116","206730","100","1","","","","","","","","1","MXN","250.00","","","",""
"20250616","02424","231013","206730","100","1","","","","","","","","1","MXN","294.00","","","",""
"20250617","02424","0116","206862","100","1","","","","","","","","1","MXN","338.00","","","",""
