"20250622","02424","0116","206730","100","1","","","","","","","","1","1","13.000","","",""
"20250623","02424","231013","206730","100","1","","","","","","","","1","1","15.000","","",""
"20250624","02424","0116","206862","100","1","","","","","","","","1","1","17.000","","",""
