"20250622","02424","0116","206730","100","1","","","","","","","","1","MXN","258.00","","","",""
"20250623","02424","231013","206730","100","1","","","","","","","","1","MXN","302.00","","","",""
"20250624","02424","0116","206862","100","1","","","","","","","","1","MXN","346.00","","","",""
